,fit_time,score_time,estimator,test_score,coefs
0,0.004503011703491211,0.0014500617980957031,LinearRegression(),0.8724205205617309,[0.17806612 0.26608627 0.19193373]
1,0.0012180805206298828,0.0012962818145751953,LinearRegression(),0.8255380461544288,[0.17202099 0.30262068 0.18102776]
2,0.00113677978515625,0.0013623237609863281,LinearRegression(),0.8194415426702271,[0.16811405 0.3024229  0.19306679]
3,0.0011949539184570312,0.0013659000396728516,LinearRegression(),0.8613577497453236,[0.18646996 0.27826852 0.19846217]
4,0.0014231204986572266,0.0014028549194335938,LinearRegression(),0.8669456213769942,[0.16830286 0.29148356 0.2140607 ]
