,fit_time,score_time,estimator,test_score,coefs
0,0.004761219024658203,0.0014569759368896484,LinearRegression(),0.8724205205617309,[0.17806612 0.26608627 0.19193373]
1,0.0012240409851074219,0.0013098716735839844,LinearRegression(),0.8255380461544288,[0.17202099 0.30262068 0.18102776]
2,0.0011708736419677734,0.0013680458068847656,LinearRegression(),0.8194415426702271,[0.16811405 0.3024229  0.19306679]
3,0.0011720657348632812,0.0012700557708740234,LinearRegression(),0.8613577497453236,[0.18646996 0.27826852 0.19846217]
4,0.0011820793151855469,0.0011281967163085938,LinearRegression(),0.8669456213769942,[0.16830286 0.29148356 0.2140607 ]
