,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_loss,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.060337066650390625,0.01790780589702844,0.006597089767456055,0.002222250417704441,squared_error,{'loss': 'squared_error'},0.8705018068706829,0.826087870021401,0.8106997664797199,0.8790805102195636,0.8641819208822107,0.8501103748947155,0.026770746875189155,1
1,0.011021566390991212,0.00041703220463738865,0.001397562026977539,8.115516282141739e-05,absolute_error,{'loss': 'absolute_error'},0.5,0.5,0.5,0.5,0.5,0.5,0.0,3
2,0.07775163650512695,0.01824800558527342,0.010210275650024414,0.003408881767086441,poisson,{'loss': 'poisson'},0.8686551392891451,0.8326765828298707,0.8072652446522115,0.8787981988425775,0.8596127310205712,0.8494015793268753,0.0260550365063012,2
