,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_loss,param_max_depth,param_max_leaf_nodes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.35750575065612794,0.04062430826014516,0.022624444961547852,0.004608687711290465,squared_error,,,"{'loss': 'squared_error', 'max_depth': None, 'max_leaf_nodes': None}",0.8145114587621792,0.7873841759625765,0.784806056292969,0.8513205236578018,0.809442200002943,0.809492882935694,0.023970709351934977,32
1,0.05220217704772949,0.014336483680550554,0.006390714645385742,0.0016483930728471684,squared_error,,5,"{'loss': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5}",0.8758750743332876,0.8371663178727675,0.8155948782234178,0.8817546112664456,0.8652833259944058,0.8551348415380648,0.025012147749390208,5
2,0.042567110061645506,0.008808398366248369,0.005108499526977539,0.0006877595354733904,squared_error,,10,"{'loss': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 10}",0.8739149627189974,0.8335374211662657,0.8156027674220709,0.8779493681860546,0.8675042477108771,0.8537017534408532,0.024678583954380936,16
3,0.041317176818847653,0.0033834520627584242,0.005105352401733399,0.00025331471269891706,squared_error,,15,"{'loss': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 15}",0.8747559580988975,0.8266939191492585,0.8164719394805968,0.8812268352948829,0.8688569497757006,0.8536011203598672,0.02663088870599033,17
4,0.06583566665649414,0.01813015605181577,0.007159566879272461,0.0019970951537470727,squared_error,5,,"{'loss': 'squared_error', 'max_depth': 5, 'max_leaf_nodes': None}",0.8734598142811401,0.8269049118387909,0.8178389471782784,0.8793086351518304,0.8551754154606487,0.8505375447821377,0.024504756883391373,25
5,0.03889241218566895,0.010666679237545227,0.00491943359375,0.0012016370334094956,squared_error,5,5,"{'loss': 'squared_error', 'max_depth': 5, 'max_leaf_nodes': 5}",0.8756237134623301,0.8368612218518588,0.8145758113904795,0.8780501549732318,0.8683600157117194,0.8546941834779238,0.024890961812687688,8
6,0.04891676902770996,0.009634774820901899,0.005992221832275391,0.0005375111496868844,squared_error,5,10,"{'loss': 'squared_error', 'max_depth': 5, 'max_leaf_nodes': 10}",0.875661680618453,0.8327937681104525,0.8156571756886455,0.880807161280534,0.8608607260217994,0.8531561023439769,0.025104730612129953,18
7,0.06104764938354492,0.016740130047083853,0.007399559020996094,0.0017777545290285416,squared_error,5,15,"{'loss': 'squared_error', 'max_depth': 5, 'max_leaf_nodes': 15}",0.8772174191482547,0.8295205701596562,0.8149014448659271,0.8808887118798361,0.8592148441789098,0.8523485980465167,0.026090419065601472,23
8,0.13070354461669922,0.015312972679674252,0.009639978408813477,0.0015797001469536217,squared_error,10,,"{'loss': 'squared_error', 'max_depth': 10, 'max_leaf_nodes': None}",0.8469175701020081,0.8060598402492377,0.7989301702543478,0.8663000953681428,0.8297287690863997,0.8295872890120272,0.02506626651744922,28
9,0.046545982360839844,0.005406511883928999,0.0056877613067626955,0.0008419012126704774,squared_error,10,5,"{'loss': 'squared_error', 'max_depth': 10, 'max_leaf_nodes': 5}",0.8777199121723617,0.8327810434461469,0.8159020128882302,0.8787719184168888,0.8713738811908759,0.8553097536229007,0.025966352803547893,3
10,0.04482688903808594,0.002111555949329714,0.005673408508300781,0.0006692847182201911,squared_error,10,10,"{'loss': 'squared_error', 'max_depth': 10, 'max_leaf_nodes': 10}",0.8752211701203055,0.8318343876062952,0.817257866891264,0.8823284457160196,0.8646975324224008,0.8542678805512571,0.025330677117313932,11
11,0.046706771850585936,0.005619949363304131,0.005643033981323242,0.0007582314275321577,squared_error,10,15,"{'loss': 'squared_error', 'max_depth': 10, 'max_leaf_nodes': 15}",0.8771460591921687,0.8340591324027955,0.8170894733062163,0.881839954916878,0.8648039374383785,0.8549877114512874,0.025229647329522126,6
12,0.18458847999572753,0.01139173207898253,0.012259531021118163,0.0013288135432592114,squared_error,15,,"{'loss': 'squared_error', 'max_depth': 15, 'max_leaf_nodes': None}",0.8342230456063309,0.8029156644760517,0.795855559110229,0.857232535708867,0.8081596799699349,0.8196772969742827,0.022816913814127635,30
