,fit_time,score_time,estimator,test_score,coefs
0,0.014230012893676758,0.0017197132110595703,LogisticRegression(),0.8549197056469819,[[1.2455849  2.79712477 1.55757666]]
1,0.010612964630126953,0.0013842582702636719,LogisticRegression(),0.8725520454794357,[[1.28093026 2.82179551 1.42429362]]
2,0.009392976760864258,0.0015878677368164062,LogisticRegression(),0.8659942399465372,[[1.28015143 2.66061033 1.6752553 ]]
3,0.00952911376953125,0.0015411376953125,LogisticRegression(),0.8185192910245489,[[1.21824972 2.87892347 1.51299444]]
4,0.010437965393066406,0.0015749931335449219,LogisticRegression(),0.8369811226442228,[[1.201136   2.91366658 1.38256798]]
