,fit_time,score_time,estimator,test_score,coefs
0,0.005113124847412109,0.0015969276428222656,LinearRegression(),0.8555631185444488,[0.18341588 0.31090431 0.17111243]
1,0.0014190673828125,0.0013217926025390625,LinearRegression(),0.8732509632520585,[0.19612187 0.3134166  0.16339176]
2,0.0013349056243896484,0.0015099048614501953,LinearRegression(),0.8661657969213933,[0.18079372 0.28468036 0.18040129]
3,0.0013380050659179688,0.0015151500701904297,LinearRegression(),0.819005851179508,[0.18489745 0.3154199  0.16843463]
4,0.0013248920440673828,0.0015368461608886719,LinearRegression(),0.8379927168494967,[0.18170518 0.3249567  0.15699717]
