,predus_fpr,predus_tpr,ispred_fpr,ispred_tpr,dockpred_fpr,dockpred_tpr,logisticregresion_fpr,logisticregresion_tpr,linearregression_fpr,linearregression_tpr,randomforest_fpr,randomforest_tpr,xgboost_fpr,xgboost_tpr
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002541126120101645,0.04316546762589928,0.004279791360171191,0.04316546762589928,0.0018724087200748963,0.027338129496402876,0.0,0.0014388489208633094,0.0,0.0014388489208633094,0.0,0.0014388489208633094,0.0,0.0014388489208633094
2,0.002541126120101645,0.0460431654676259,0.018189113280727566,0.14532374100719425,0.002006152200080246,0.027338129496402876,0.0,0.008633093525179856,0.0,0.007194244604316547,0.0,0.008633093525179856,0.0,0.010071942446043165
3,0.0028086130801123444,0.0460431654676259,0.029022335161160893,0.2158273381294964,0.002006152200080246,0.02877697841726619,0.00040123044001604924,0.008633093525179856,0.00026748696001069946,0.007194244604316547,0.00013374348000534973,0.008633093525179856,0.00013374348000534973,0.012949640287769784
4,0.002942356560117694,0.0460431654676259,0.03557576568142303,0.28633093525179854,0.0021398956800855956,0.02877697841726619,0.00040123044001604924,0.012949640287769784,0.00026748696001069946,0.008633093525179856,0.00013374348000534973,0.010071942446043165,0.00013374348000534973,0.014388489208633094
5,0.0037448174401497926,0.05611510791366906,0.039989300521599574,0.3294964028776978,0.0021398956800855956,0.030215827338129497,0.0005349739200213989,0.012949640287769784,0.00040123044001604924,0.008633093525179856,0.00040123044001604924,0.010071942446043165,0.00013374348000534973,0.017266187050359712
6,0.004012304400160492,0.05611510791366906,0.04574027016182961,0.3640287769784173,0.0022736391600909458,0.030215827338129497,0.0005349739200213989,0.015827338129496403,0.00040123044001604924,0.014388489208633094,0.00040123044001604924,0.01870503597122302,0.0006687174000267487,0.031654676258992806
7,0.004012304400160492,0.05755395683453238,0.0508225224020329,0.38705035971223023,0.0022736391600909458,0.03597122302158273,0.0006687174000267487,0.015827338129496403,0.0005349739200213989,0.014388489208633094,0.0005349739200213989,0.01870503597122302,0.0008024608800320985,0.033093525179856115
8,0.004146047880165842,0.05755395683453238,0.05429985288217199,0.40575539568345326,0.0024073826400962954,0.03597122302158273,0.0006687174000267487,0.017266187050359712,0.0005349739200213989,0.015827338129496403,0.0005349739200213989,0.02302158273381295,0.0008024608800320985,0.034532374100719423
9,0.004146047880165842,0.058992805755395686,0.057509696402300386,0.4287769784172662,0.0024073826400962954,0.04028776978417266,0.0008024608800320985,0.017266187050359712,0.0006687174000267487,0.015827338129496403,0.0006687174000267487,0.02302158273381295,0.0009362043600374481,0.034532374100719423
10,0.004279791360171191,0.058992805755395686,0.06018456600240738,0.4446043165467626,0.0028086130801123444,0.04028776978417266,0.0008024608800320985,0.01870503597122302,0.0006687174000267487,0.01870503597122302,0.0006687174000267487,0.034532374100719423,0.0012036913200481477,0.041726618705035974
11,0.004279791360171191,0.0618705035971223,0.06406312692256252,0.4633093525179856,0.0028086130801123444,0.04460431654676259,0.0009362043600374481,0.01870503597122302,0.0009362043600374481,0.01870503597122302,0.0008024608800320985,0.034532374100719423,0.0012036913200481477,0.04316546762589928
12,0.004279791360171191,0.06618705035971223,0.06780794436271231,0.48201438848920863,0.003076100040123044,0.04460431654676259,0.0009362043600374481,0.02446043165467626,0.0009362043600374481,0.02158273381294964,0.0008024608800320985,0.03741007194244604,0.0013374348000534974,0.04892086330935252
13,0.004413534840176541,0.06618705035971223,0.07034907048281397,0.4949640287769784,0.003076100040123044,0.04748201438848921,0.0010699478400427978,0.02446043165467626,0.0010699478400427978,0.02158273381294964,0.0009362043600374481,0.03741007194244604,0.0013374348000534974,0.051798561151079135
