,predus_fpr,predus_tpr,ispred_fpr,ispred_tpr,dockpred_fpr,dockpred_tpr,logisticregresion_fpr,logisticregresion_tpr,linearregression_fpr,linearregression_tpr,randomforest_fpr,randomforest_tpr,nueralnet_fpr,nueralnet_tpr,xgboost_fpr,xgboost_tpr
0,1.0,0.07692992609740895,1.0,0.07692992609740895,1.0,0.07692992609740895,1.0,0.07692992609740895,1.0,0.07692992609740895,1.0,0.07692992609740895,1.0,0.07692992609740895,1.0,0.07744017208927131
1,0.4409722222222222,0.21883974727168293,0.8796296296296297,0.1218925421010425,0.9421296296296297,0.08372762806006995,0.9872685185185185,0.08698755863756884,0.9872685185185185,0.08698755863756884,0.9988425925925926,0.0771293234426669,0.9872685185185185,0.08698755863756884,0.9733796296296297,0.09825914242318028
2,0.41550925925925924,0.21055718475073315,0.8645833333333334,0.14307603907297453,0.9421296296296297,0.08396946564885496,0.9872685185185185,0.08723665371241562,0.9872685185185185,0.08723665371241562,0.9722222222222222,0.0995260663507109,0.9872685185185185,0.08723665371241562,0.9733796296296297,0.09830508474576272
3,0.41550925925925924,0.21080446271285966,0.8333333333333334,0.15960984260696076,0.9421296296296297,0.08414306388257184,0.9872685185185185,0.08739754098360655,0.9872685185185185,0.08739754098360655,0.9722222222222222,0.09979802780087918,0.9872685185185185,0.08739754098360655,0.9733796296296297,0.09859320046893318
4,0.41550925925925924,0.21105232216343328,0.8020833333333334,0.16976972072513474,0.9421296296296297,0.08435233160621762,0.9872685185185185,0.08760398480024648,0.9872685185185185,0.08760398480024648,0.9675925925925926,0.10205078125,0.9872685185185185,0.08760398480024648,0.9733796296296297,0.0986047602298042
5,0.41550925925925924,0.21305637982195846,0.7858796296296297,0.18010610079575598,0.9421296296296297,0.08459779671585949,0.9872685185185185,0.0878475798146241,0.9872685185185185,0.0878475798146241,0.9675925925925926,0.10206324014161886,0.9872685185185185,0.0878475798146241,0.9733796296296297,0.09863945578231292
6,0.41550925925925924,0.2158749248346362,0.7662037037037037,0.18737616756297765,0.9421296296296297,0.08460658975158507,0.9872685185185185,0.08785662787104748,0.9872685185185185,0.08785662787104748,0.9675925925925926,0.1022504892367906,0.9872685185185185,0.08785662787104748,0.9733796296296297,0.09865102639296187
7,0.41550925925925924,0.21665660832830416,0.7523148148148148,0.19408778739922364,0.9421296296296297,0.08511083228774571,0.9872685185185185,0.08834800621439669,0.9872685185185185,0.08834800621439669,0.9675925925925926,0.10250122609122118,0.9872685185185185,0.08834800621439669,0.9733796296296297,0.09866259971844205
8,0.41550925925925924,0.21691842900302113,0.7418981481481481,0.20037511722413254,0.9328703703703703,0.08459277917716204,0.9837962962962963,0.08825667116602637,0.9837962962962963,0.08825667116602637,0.9641203703703703,0.1038135593220339,0.9837962962962963,0.08825667116602637,0.9710648148148148,0.0989503479183866
9,0.41550925925925924,0.2181044957472661,0.7314814814814815,0.20599739243807041,0.9328703703703703,0.08468165581004412,0.9837962962962963,0.08833004260625585,0.9837962962962963,0.08833004260625585,0.9629629629629629,0.10422147062507829,0.9837962962962963,0.08833004260625585,0.9710648148148148,0.10075657499699772
