,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_loss,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.3091083526611328,0.07488921934151072,0.009547996520996093,0.0012307022153732244,squared_error,{'loss': 'squared_error'},0.850269293520189,0.8898039083194774,0.854609522319838,0.8535937921095618,0.8686929731010784,0.863393897874029,0.014635787756778054,1
1,0.029032182693481446,0.0004908143819315778,0.0052321434020996095,7.991218887843706e-05,absolute_error,{'loss': 'absolute_error'},0.5,0.5,0.5,0.5,0.5,0.5,0.0,3
2,0.41250057220458985,0.0501918000770218,0.011285018920898438,0.0008496262540370372,poisson,{'loss': 'poisson'},0.8490719692433322,0.8855071379559714,0.85885407162161,0.8570121132141202,0.8622220514150838,0.8625334686900235,0.012272911282103336,2
