,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,2.00402626991272,0.3468185142251345,0.012111377716064454,0.0007085216358259615,0.0001,{'alpha': 0.0001},0.8518977548011337,0.8866779606207813,0.8594564943472631,0.8575890735189982,0.8733883545828088,0.8658019275741969,0.012604793894322442,1
1,1.9658994197845459,0.16466490824891172,0.011970233917236329,0.0003772583718323714,0.05,{'alpha': 0.05},0.8527500023673543,0.8874562298947105,0.8610284852750767,0.8573347554898743,0.8702648257927319,0.8657668597639494,0.012277227918664717,2
