,predus_fpr,predus_tpr,ispred_fpr,ispred_tpr,dockpred_fpr,dockpred_tpr,logisticregresion_fpr,logisticregresion_tpr,linearregression_fpr,linearregression_tpr,randomforest_fpr,randomforest_tpr,nueralnet_fpr,nueralnet_tpr,xgboost_fpr,xgboost_tpr
0,1.0,0.07692992609740895,1.0,0.07692992609740895,1.0,0.07692992609740895,1.0,0.07692992609740895,1.0,0.07692992609740895,1.0,0.0771290840921264,1.0,0.07692992609740895,1.0,0.07708779443254818
1,0.4409722222222222,0.21883974727168293,0.8796296296296297,0.1218925421010425,0.9421296296296297,0.08372762806006995,0.9872685185185185,0.08698755863756884,0.9872685185185185,0.08698755863756884,0.9953703703703703,0.08050926792735442,0.9872685185185185,0.08698755863756884,0.9652777777777778,0.1003610108303249
2,0.41550925925925924,0.21055718475073315,0.8645833333333334,0.14307603907297453,0.9421296296296297,0.08396946564885496,0.9872685185185185,0.08723665371241562,0.9872685185185185,0.08723665371241562,0.9895833333333334,0.08268059181897303,0.9872685185185185,0.08723665371241562,0.9652777777777778,0.1006031363088058
3,0.41550925925925924,0.21080446271285966,0.8333333333333334,0.15960984260696076,0.9421296296296297,0.08414306388257184,0.9872685185185185,0.08739754098360655,0.9872685185185185,0.08739754098360655,0.9884259259259259,0.08266382731584551,0.9872685185185185,0.08739754098360655,0.9652777777777778,0.10061527325370974
4,0.41550925925925924,0.21105232216343328,0.8020833333333334,0.16976972072513474,0.9421296296296297,0.08435233160621762,0.9872685185185185,0.08760398480024648,0.9872685185185185,0.08760398480024648,0.9884259259259259,0.08280007756447547,0.9872685185185185,0.08760398480024648,0.9652777777777778,0.10068815646504889
5,0.41550925925925924,0.21305637982195846,0.7858796296296297,0.18010610079575598,0.9421296296296297,0.08459779671585949,0.9872685185185185,0.0878475798146241,0.9872685185185185,0.0878475798146241,0.9849537037037037,0.08455042225534029,0.9872685185185185,0.0878475798146241,0.9652777777777778,0.10077332044465925
6,0.41550925925925924,0.2158749248346362,0.7662037037037037,0.18737616756297765,0.9421296296296297,0.08460658975158507,0.9872685185185185,0.08785662787104748,0.9872685185185185,0.08785662787104748,0.9722222222222222,0.09722222222222222,0.9872685185185185,0.08785662787104748,0.9652777777777778,0.10078549848942599
7,0.41550925925925924,0.21665660832830416,0.7523148148148148,0.19408778739922364,0.9421296296296297,0.08511083228774571,0.9872685185185185,0.08834800621439669,0.9872685185185185,0.08834800621439669,0.9722222222222222,0.09913843974979346,0.9872685185185185,0.08834800621439669,0.9652777777777778,0.10084643288996373
8,0.41550925925925924,0.21691842900302113,0.7418981481481481,0.20037511722413254,0.9328703703703703,0.08459277917716204,0.9837962962962963,0.08825667116602637,0.9837962962962963,0.08825667116602637,0.9722222222222222,0.09916184629913824,0.9837962962962963,0.08825667116602637,0.9652777777777778,0.10087082728592163
9,0.41550925925925924,0.2181044957472661,0.7314814814814815,0.20599739243807041,0.9328703703703703,0.08468165581004412,0.9837962962962963,0.08833004260625585,0.9837962962962963,0.08833004260625585,0.9722222222222222,0.09923213230950975,0.9837962962962963,0.08833004260625585,0.9652777777777778,0.10088302891012459
