,predus_fpr,predus_tpr,ispred_fpr,ispred_tpr,dockpred_fpr,dockpred_tpr,logisticregresion_fpr,logisticregresion_tpr,linearregression_fpr,linearregression_tpr,randomforest_fpr,randomforest_tpr
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.004393652013156947,0.009743589743589744,0.0,0.0002564102564102564,0.0038654534104823413,0.015128205128205128,2.4009027394300258e-05,0.0,2.4009027394300258e-05,0.0,0.0006242347122518067,0.0005128205128205128
2,0.004465679095339848,0.009743589743589744,2.4009027394300258e-05,0.0002564102564102564,0.003937480492665242,0.015128205128205128,7.202708218290078e-05,0.0,9.603610957720103e-05,0.0,0.0008163069314062087,0.0005128205128205128
3,0.00460973325970565,0.01,7.202708218290078e-05,0.0002564102564102564,0.003937480492665242,0.015384615384615385,7.202708218290078e-05,0.0002564102564102564,9.603610957720103e-05,0.0002564102564102564,0.0009123430409834097,0.0005128205128205128
4,0.00470576936928285,0.01,0.00021608124654870232,0.0002564102564102564,0.003985498547453842,0.015384615384615385,9.603610957720103e-05,0.0002564102564102564,0.00012004513697150129,0.0002564102564102564,0.001032388177954911,0.0005128205128205128
5,0.004777796451465751,0.010769230769230769,0.00026409930133730283,0.0002564102564102564,0.003985498547453842,0.01564102564102564,9.603610957720103e-05,0.0005128205128205128,0.00012004513697150129,0.0007692307692307692,0.0011764423423207126,0.0005128205128205128
6,0.004873832561042952,0.011025641025641025,0.0002881083287316031,0.0002564102564102564,0.004129552711819644,0.01564102564102564,0.00012004513697150129,0.0005128205128205128,0.00014405416436580155,0.0007692307692307692,0.0013204965066865141,0.0005128205128205128
7,0.004921850615831553,0.011282051282051283,0.0003361263835202036,0.0007692307692307692,0.004129552711819644,0.015897435897435898,0.00012004513697150129,0.0010256410256410256,0.00014405416436580155,0.0010256410256410256,0.0013204965066865141,0.0007692307692307692
8,0.005089913807591655,0.011282051282051283,0.00036013541091450385,0.0007692307692307692,0.004369642985762647,0.015897435897435898,0.00014405416436580155,0.0010256410256410256,0.0001680631917601018,0.0010256410256410256,0.0013685145614751146,0.001282051282051282
9,0.005185949917168855,0.012051282051282051,0.00038414443830880413,0.0010256410256410256,0.004369642985762647,0.01641025641025641,0.00014405416436580155,0.0015384615384615385,0.0001680631917601018,0.0015384615384615385,0.001392523588869415,0.001282051282051282
10,0.0052819860267460566,0.012564102564102564,0.00043216249309740464,0.0010256410256410256,0.004393652013156947,0.01641025641025641,0.00021608124654870232,0.0015384615384615385,0.00024009027394300257,0.0015384615384615385,0.001416532616263715,0.0015384615384615385
11,0.005450049218506159,0.012564102564102564,0.00045617152049170486,0.001282051282051282,0.004393652013156947,0.016666666666666666,0.00021608124654870232,0.0017948717948717949,0.00024009027394300257,0.0017948717948717949,0.0014645506710523157,0.0017948717948717949
12,0.005498067273294759,0.013076923076923076,0.0005041895752803054,0.001282051282051282,0.00468176034188855,0.016666666666666666,0.00036013541091450385,0.0017948717948717949,0.00036013541091450385,0.0017948717948717949,0.001584595808023817,0.0017948717948717949
13,0.0056421214376605605,0.013076923076923076,0.0005281986026746057,0.0015384615384615385,0.00468176034188855,0.016923076923076923,0.00036013541091450385,0.002564102564102564,0.00036013541091450385,0.0020512820512820513,0.0017046409449953182,0.0020512820512820513
14,0.005714148519843461,0.013333333333333334,0.0006002256848575064,0.0015384615384615385,0.004801805478860052,0.016923076923076923,0.0005281986026746057,0.002564102564102564,0.0006242347122518067,0.0020512820512820513,0.0019447312189383207,0.003076923076923077
15,0.005738157547237761,0.013333333333333334,0.0006482437396461069,0.0017948717948717949,0.004801805478860052,0.01717948717948718,0.0005281986026746057,0.0033333333333333335,0.0006242347122518067,0.0028205128205128207,0.0020167583011212217,0.0041025641025641026
16,0.005810184629420662,0.013333333333333334,0.0008403159588005089,0.0017948717948717949,0.004849823533648652,0.01717948717948718,0.0005522076300689059,0.0033333333333333335,0.0006482437396461069,0.0028205128205128207,0.0021127944106984226,0.004358974358974359
17,0.005858202684209263,0.013333333333333334,0.0008643249861948093,0.0017948717948717949,0.004849823533648652,0.017435897435897435,0.0005522076300689059,0.0035897435897435897,0.0006482437396461069,0.0033333333333333335,0.002328875657247125,0.004615384615384616
18,0.005978247821180764,0.013846153846153847,0.0009123430409834097,0.002307692307692308,0.004921850615831553,0.017435897435897435,0.0006242347122518067,0.0035897435897435897,0.0007202708218290077,0.0033333333333333335,0.0024729298216129266,0.005384615384615384
19,0.006050274903363665,0.013846153846153847,0.0009123430409834097,0.002564102564102564,0.004921850615831553,0.01769230769230769,0.0006242347122518067,0.0038461538461538464,0.0007202708218290077,0.0038461538461538464,0.002737029122950229,0.006153846153846154
20,0.006194329067729466,0.013846153846153847,0.0010083791505606109,0.002564102564102564,0.004993877698014453,0.01769230769230769,0.0006722527670404072,0.0038461538461538464,0.0008643249861948093,0.0038461538461538464,0.0030011284242875322,0.0071794871794871795
21,0.0062423471225180665,0.014358974358974359,0.0010804062327435116,0.002564102564102564,0.004993877698014453,0.017948717948717947,0.0006722527670404072,0.0041025641025641026,0.0008643249861948093,0.0041025641025641026,0.003193200643441934,0.008461538461538461
22,0.006578473506038271,0.014358974358974359,0.001128424287532112,0.002564102564102564,0.005017886725408754,0.017948717948717947,0.0007202708218290077,0.0041025641025641026,0.0008883340135891095,0.0041025641025641026,0.0034092818899906364,0.008717948717948718
23,0.006674509615615471,0.015128205128205128,0.001200451369715013,0.003076923076923077,0.005017886725408754,0.018205128205128204,0.0007202708218290077,0.004358974358974359,0.0008883340135891095,0.004358974358974359,0.0037213992461165397,0.008974358974358974
