,predus_fpr,predus_tpr,ispred_fpr,ispred_tpr,dockpred_fpr,dockpred_tpr,logisticregresion_fpr,logisticregresion_tpr,linearregression_fpr,linearregression_tpr,randomforest_fpr,randomforest_tpr,xgboost_fpr,xgboost_tpr
0,1.0,0.08504650024473813,1.0,0.08504650024473813,1.0,0.08504650024473813,1.0,0.08504650024473813,1.0,0.08504650024473813,1.0,0.08529700540009819,1.0,0.08715826435916729
1,0.5625899280575539,0.25015994881637876,0.8992805755395683,0.1307531380753138,0.9899280575539569,0.09372020160741043,0.9985611510791367,0.0940379403794038,0.9985611510791367,0.0940379403794038,0.9985611510791367,0.08910001283861857,0.99568345323741,0.09309834521727432
2,0.5597122302158274,0.25276153346328784,0.8805755395683453,0.14923189465983908,0.9899280575539569,0.09396339797869435,0.9985611510791367,0.09424225964149918,0.9985611510791367,0.09424225964149918,0.99568345323741,0.09125675853883687,0.99568345323741,0.09323632444085152
3,0.5597122302158274,0.2542483660130719,0.8647482014388489,0.1635374149659864,0.9899280575539569,0.09411764705882353,0.9985611510791367,0.09437041066086484,0.9985611510791367,0.09437041066086484,0.99568345323741,0.09204575685022612,0.9942446043165467,0.10422322775263952
4,0.5597122302158274,0.25592105263157894,0.841726618705036,0.17287234042553193,0.9899280575539569,0.09468758601706578,0.9985611510791367,0.09473109473109473,0.9985611510791367,0.09473109473109473,0.9942446043165467,0.10477634571645186,0.9928057553956835,0.10837128946128476
5,0.5597122302158274,0.2569352708058124,0.8345323741007195,0.1804604853764779,0.9899280575539569,0.09480501584676863,0.9985611510791367,0.0948346542771249,0.9985611510791367,0.0948346542771249,0.9942446043165467,0.10506309867720845,0.9928057553956835,0.10845646023263125
6,0.5597122302158274,0.2586436170212766,0.8330935251798561,0.18927754168028768,0.9899280575539569,0.09488346434974486,0.9985611510791367,0.0949124726477024,0.9985611510791367,0.0949124726477024,0.9942446043165467,0.10527117611212675,0.9928057553956835,0.10872990860384495
7,0.5597122302158274,0.25933333333333336,0.8258992805755395,0.19503907577302074,0.9899280575539569,0.09511959076455136,0.9985611510791367,0.09512061403508772,0.9985611510791367,0.09512061403508772,0.9928057553956835,0.10725944349448158,0.9928057553956835,0.10941960038058991
8,0.5582733812949641,0.25935828877005346,0.8201438848920863,0.20084566596194503,0.9899280575539569,0.09540979059769795,0.9985611510791367,0.09540830354687929,0.9985611510791367,0.09540830354687929,0.9928057553956835,0.10730948678071539,0.9928057553956835,0.10943695479777954
9,0.5582733812949641,0.25953177257525084,0.814388489208633,0.20626822157434402,0.9899280575539569,0.0955821061405946,0.9985611510791367,0.09555280187250448,0.9985611510791367,0.09555280187250448,0.9928057553956835,0.10739299610894941,0.9928057553956835,0.10947168015230842
10,0.5582733812949641,0.2612794612794613,0.8115107913669065,0.2103692651995524,0.9899280575539569,0.09570176658784253,0.9985611510791367,0.09567135373586987,0.9985611510791367,0.09567135373586987,0.9928057553956835,0.10752688172043011,0.9928057553956835,0.10948905109489052
11,0.5568345323741007,0.26290760869565216,0.8,0.21335379892555642,0.9899280575539569,0.09586178068830987,0.9985611510791367,0.09573734308180439,0.9985611510791367,0.09573734308180439,0.9928057553956835,0.10761072988147224,0.9928057553956835,0.11006540118041155
12,0.5568345323741007,0.26380368098159507,0.7942446043165468,0.2173228346456693,0.9798561151079137,0.09524475524475524,0.9985611510791367,0.09590934217799889,0.9985611510791367,0.09590934217799889,0.9928057553956835,0.1096108022239873,0.9928057553956835,0.11011809766996489
13,0.5568345323741007,0.26875,0.7913669064748201,0.2203525641025641,0.9798561151079137,0.09532474804031354,0.9985611510791367,0.09598893499308438,0.9985611510791367,0.09598893499308438,0.9928057553956835,0.11070110701107011,0.9928057553956835,0.11063011063011063
14,0.5568345323741007,0.26931106471816285,0.7884892086330936,0.22330888345558272,0.9784172661870504,0.0952914798206278,0.9985611510791367,0.09608196040426416,0.9985611510791367,0.09608196040426416,0.9928057553956835,0.11123649846848299,0.9928057553956835,0.11095031355523396
15,0.5553956834532374,0.27202255109231854,0.7827338129496403,0.2268557130942452,0.9784172661870504,0.09538504699116286,0.9985611510791367,0.09614851759490163,0.9985611510791367,0.09614851759490163,0.9928057553956835,0.11130827552831102,0.9928057553956835,0.11118272639381244
16,0.5553956834532374,0.27221438645980256,0.7769784172661871,0.22929936305732485,0.9784172661870504,0.09554587607137839,0.9985611510791367,0.09630863169580905,0.9985611510791367,0.09630863169580905,0.9928057553956835,0.11147011308562198,0.9928057553956835,0.11183144246353323
17,0.5553956834532374,0.2741477272727273,0.7741007194244605,0.2329004329004329,0.9784172661870504,0.09562649416397132,0.9985611510791367,0.09638888888888889,0.9985611510791367,0.09638888888888889,0.9928057553956835,0.11152416356877323,0.9928057553956835,0.1118495704328092
18,0.5539568345323741,0.27402135231316727,0.7741007194244605,0.23658751099384345,0.9784172661870504,0.09568031518221472,0.9985611510791367,0.09644246803779878,0.9985611510791367,0.09644246803779878,0.9928057553956835,0.11154219204655674,0.9928057553956835,0.11203117389186557
