,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_loss,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.07519755363464356,0.004680944429898591,0.008774089813232421,0.001296412404547537,squared_error,{'loss': 'squared_error'},0.8627690076911501,0.8739926922272777,0.8660114797405789,0.8191359446225492,0.8320087827190701,0.8507835814001252,0.021299146160122746,1
1,0.013000202178955079,0.000536662509868287,0.0015414237976074218,7.810883755318599e-05,absolute_error,{'loss': 'absolute_error'},0.5,0.5,0.5,0.5,0.5,0.5,0.0,3
2,0.07934436798095704,0.010622598284216677,0.011056661605834961,0.002089583371543194,poisson,{'loss': 'poisson'},0.8580372963395134,0.8702790693043677,0.8580377245938697,0.817045195280758,0.8294847138241374,0.8465767998685292,0.019943662783991362,2
