,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_loss,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.3221292018890381,0.09451435333196398,0.007471394538879394,0.0010612357251673409,squared_error,{'loss': 'squared_error'},0.8313050357182812,0.8789453302022824,0.8769012990592158,0.8786060863011116,0.8949031773421465,0.8672739541160593,0.8438657642741647,0.8447801274969394,0.8811921546060518,0.871704704418459,0.8669477633534713,0.019185047598778916,1
1,0.030987262725830078,0.0002587835059590012,0.004657745361328125,8.552616456878268e-05,absolute_error,{'loss': 'absolute_error'},0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,3
2,0.4354794979095459,0.08346174691208924,0.008761763572692871,0.0012015736432974306,poisson,{'loss': 'poisson'},0.8316396448947629,0.8811156428953981,0.8720645896751726,0.8718068902707117,0.8893697805185456,0.860782279921036,0.8445987161239724,0.8433926278701741,0.8779559595741621,0.8701937568108573,0.8642919888554793,0.0177579697627268,2
