,predus_fpr,predus_tpr,ispred_fpr,ispred_tpr,dockpred_fpr,dockpred_tpr
26,0.5130359212050984,0.2218464236502568,0.6404982618771726,0.25236845109005823,0.984936268829664,0.08097744539976659
27,0.5130359212050984,0.22220828105395232,0.6349942062572422,0.2547356188262638,0.984936268829664,0.0811765829433674
28,0.5118771726535342,0.22449498157794434,0.6320973348783314,0.25764553075923957,0.9846465816917729,0.08123222522285686
29,0.5104287369640788,0.2261003464647761,0.630648899188876,0.26059372755566196,0.9843568945538818,0.08134635641099301
30,0.5104287369640788,0.22703259889189537,0.6242757821552724,0.2621654501216545,0.9843568945538818,0.08144969917783264
31,0.5084009269988412,0.2279812938425565,0.6207995365005794,0.2639812761763981,0.9843568945538818,0.08154743334373275
32,0.5078215527230591,0.22927020664399686,0.6179026651216686,0.26639190708130384,0.9843568945538818,0.08163755615885449
33,0.5072421784472769,0.2301827264361772,0.6150057937427578,0.2690406792548473,0.9843568945538818,0.08173180998196031
34,0.5055040556199305,0.23167817312798725,0.6123986095017381,0.2716176281639471,0.9843568945538818,0.08184993375888233
35,0.5052143684820394,0.23296820732033127,0.608342989571263,0.2736869542551805,0.9843568945538818,0.0819585142305837
36,0.5046349942062572,0.23357468490211852,0.6063151796060255,0.2761942465030351,0.9843568945538818,0.08209712490939841
37,0.503476245654693,0.2340110407970917,0.6039976825028969,0.27866880513231757,0.9843568945538818,0.082184491849272
38,0.5031865585168018,0.23400242489559478,0.6005214368482039,0.28051420838971586,0.9843568945538818,0.082303928692535
39,0.5031865585168018,0.2348566792861006,0.5979142526071842,0.2832830085094702,0.9837775202780996,0.08238119496397642
40,0.5028968713789108,0.2349756361667569,0.5947276940903824,0.28545606229143494,0.9837775202780996,0.0825032797240173
41,0.5028968713789108,0.23510292524377033,0.5921205098493627,0.2872400224845419,0.9837775202780996,0.0825775075987842
42,0.5028968713789108,0.23577346190411516,0.5877752027809965,0.2892785856857713,0.9837775202780996,0.08269413397618526
43,0.5026071842410197,0.23634382236752485,0.5840092699884125,0.29132947976878615,0.9837775202780996,0.08278888347147732
44,0.5005793742757821,0.23755842727522683,0.5811123986095017,0.29374725435642113,0.9837775202780996,0.0828858732793127
45,0.5002896871378911,0.23817404495931596,0.5787949015063731,0.2961316140506892,0.9837775202780996,0.08296484499059438
46,0.49884125144843566,0.2401338725421838,0.574739281575898,0.29776377007354043,0.9837775202780996,0.08303584527360751
47,0.4982618771726535,0.24235592503874875,0.5715527230590962,0.3005789152955515,0.9837775202780996,0.08314155608872349
48,0.4947856315179606,0.247178002894356,0.5701042873696408,0.3025830258302583,0.9837775202780996,0.08325365889534456
49,0.49304750869061414,0.24915824915824916,0.56720741599073,0.30522213561964145,0.9837775202780996,0.08330675824849748
50,0.492468134414832,0.25022078304386225,0.563731170336037,0.3067465321563682,0.9837775202780996,0.08339472520996022
51,0.492468134414832,0.25033132086585186,0.5602549246813442,0.30869912210694334,0.9837775202780996,0.08349929925499743
52,0.4918887601390498,0.25122059476253883,0.5567786790266512,0.31050080775444266,0.9837775202780996,0.08357327427094868
53,0.49130938586326767,0.25215581326196845,0.552433371958285,0.31200916230366493,0.9837775202780996,0.08366798886397793
54,0.4901506373117034,0.25363513716084546,0.5501158748551565,0.31435192848866084,0.9831981460023175,0.08370739407093178
55,0.4901506373117034,0.2539777844491144,0.5472190034762456,0.3166275561515253,0.9831981460023175,0.08379833094661993
56,0.48986095017381226,0.25424748158171706,0.5443221320973349,0.31869063772048845,0.9831981460023175,0.08390605686032139
57,0.4892815758980301,0.25668693009118543,0.5405561993047509,0.32056347706579624,0.9831981460023175,0.08399950501175597
58,0.4884125144843569,0.25756186984417967,0.5385283893395133,0.32347311640856097,0.9831981460023175,0.08405775565297074
59,0.48783314020857477,0.25800520913130076,0.5344727694090382,0.32522474881015334,0.9831981460023175,0.08415988891093037
60,0.48754345307068364,0.2585650637578737,0.5315758980301275,0.3270361789342363,0.9826187717265353,0.08426701115444811
61,0.48754345307068364,0.25868429142330157,0.5254924681344149,0.3278510753659859,0.9826187717265353,0.0843403451191009
62,0.48754345307068364,0.2588036290942642,0.5220162224797219,0.3301575668743129,0.9826187717265353,0.08441590762032751
63,0.48667439165701043,0.25982060006186203,0.5194090382387022,0.3333333333333333,0.9826187717265353,0.08449160563941613
64,0.4846465816917729,0.25998445998445996,0.5168018539976825,0.33559066967644846,0.9826187717265353,0.08459274776796848
65,0.4834878331402086,0.2608220034380372,0.5121668597914253,0.33785591438945156,0.9826187717265353,0.08470470720439506
66,0.4834878331402086,0.2613120400814154,0.5081112398609502,0.33959341723136494,0.9826187717265353,0.08477456762971108
67,0.4834878331402086,0.2614757950806831,0.5031865585168018,0.34253598895681325,0.9826187717265353,0.08482969039163707
68,0.48261877172653533,0.2617850408548083,0.49942062572421786,0.3453525641025641,0.9823290845886443,0.08488322611329445
69,0.4811703360370799,0.2622355541521945,0.4950753186558517,0.34820700896495516,0.9823290845886443,0.0849874686716792
70,0.4797219003476246,0.2633587786259542,0.48986095017381226,0.3489475856376393,0.9823290845886443,0.08505781724233075
71,0.47856315179606024,0.265040911278678,0.4855156431054461,0.3498956158663883,0.9823290845886443,0.08512828237184315
72,0.47856315179606024,0.2650834403080873,0.4803012746234067,0.3514945940216239,0.9823290845886443,0.08519244297055573
73,0.47827346465816917,0.26534876245580197,0.4753765932792584,0.35374003017891786,0.9823290845886443,0.08526313142742199
74,0.4771147161066049,0.26624636275460717,0.46929316338354576,0.3556531284302964,0.9823290845886443,0.08532320157008781
75,0.47190034762456545,0.2680157946692991,0.46349942062572425,0.35786177588906287,0.9823290845886443,0.08540701188797098
76,0.4698725376593279,0.2684985929481874,0.4574159907300116,0.36009122006841504,0.9823290845886443,0.08546082310542101
77,0.4681344148319815,0.2691538974017322,0.4536500579374276,0.36266790180639186,0.9823290845886443,0.0855276432606941
78,0.46784472769409036,0.26930131732532936,0.4455388180764774,0.36462778568041726,0.9823290845886443,0.08564212653112767
79,0.46581691772885286,0.2707982485685416,0.44090382387022015,0.36834462729912876,0.9823290845886443,0.08571139701236004
80,0.46436848203939746,0.2745803357314149,0.4362688296639629,0.3728645704382273,0.9820393974507532,0.08576199149969642
81,0.4632097334878331,0.275879917184265,0.43105446118192353,0.3756627114365059,0.9820393974507532,0.08581843957267986
82,0.462630359212051,0.2766805266805267,0.4261297798377752,0.38059508408796894,0.9820393974507532,0.08591631396203463
83,0.46176129779837777,0.2777487367137132,0.4185979142526072,0.383390819846113,0.9820393974507532,0.0860187769601624
84,0.46031286210892236,0.27847879425166494,0.41135573580533025,0.3858695652173913,0.9820393974507532,0.08608212081968462
85,0.4600231749710313,0.2789390479536273,0.4052723059096176,0.391767012041445,0.9820393974507532,0.08615869465765262
86,0.4600231749710313,0.27898805340829236,0.3951332560834299,0.39467592592592593,0.9820393974507532,0.08628588882101405
87,0.4591541135573581,0.28028293545534927,0.38383545770567784,0.39861612515042116,0.9820393974507532,0.08636282577127863
88,0.45770567786790267,0.27989371124889284,0.3725376593279258,0.40112289457267625,0.9820393974507532,0.08637602874105027
89,0.4574159907300116,0.2802129547471162,0.36066048667439166,0.4073952879581152,0.9820393974507532,0.08644871729484367
90,0.4574159907300116,0.2809608540925267,0.3496523754345307,0.41406518010291593,0.9820393974507532,0.08650607328774114
91,0.4574159907300116,0.2810108560242036,0.33603707995365006,0.41983351429605503,0.9817497103128621,0.08660210052896532
92,0.4574159907300116,0.2811609686609687,0.3195249130938586,0.42619783616692425,0.9817497103128621,0.0866707585289755
93,0.4574159907300116,0.28131124176019956,0.3038818076477404,0.43097781429745274,0.9817497103128621,0.08669514722058785
94,0.45712630359212053,0.2822898032200358,0.2824449594438007,0.436241610738255,0.9817497103128621,0.08676839571918685
95,0.4568366164542294,0.28281922525107606,0.2552143684820394,0.44271356783919597,0.9817497103128621,0.08683509275392026
96,0.45625724217844726,0.28317152103559873,0.22103128621089224,0.45497912939773405,0.981460023174971,0.08687179487179487
97,0.45625724217844726,0.28352835283528355,0.17468134414831982,0.4624233128834356,0.981460023174971,0.08690744920993228
98,0.4536500579374276,0.2840558679484854,0.11935110081112399,0.48699763593380613,0.981460023174971,0.08696991477564432
99,0.45162224797219,0.28355765732993815,0.04258400926998841,0.5212765957446809,0.981460023174971,0.08703470598813164
100,0.45162224797219,0.2836092414044024,0.0005793742757821553,1.0,0.981460023174971,0.08708616080608678
101,0.4510428736964079,0.2841759445154225,0.0,1.0,0.981460023174971,0.08712647225222445
102,0.45046349942062575,0.28464213801940325,,,0.981460023174971,0.08721169686985172
103,0.45046349942062575,0.28490289483327225,,,0.981460023174971,0.08726785668289416
104,0.4493047508690614,0.285582765604861,,,0.981460023174971,0.08732183819170597
105,0.447856315179606,0.28757440476190477,,,0.981460023174971,0.08738264727122666
106,0.44322132097334876,0.2890610239939543,,,0.981460023174971,0.08743225806451613
107,0.44322132097334876,0.2896630064369557,,,0.981460023174971,0.08751130052951052
108,0.4420625724217845,0.29083285687059274,,,0.981460023174971,0.08755426917510854
109,0.4417728852838934,0.2908640091550639,,,0.981460023174971,0.08758595729279768
110,0.440324449594438,0.29113196705611954,,,0.981460023174971,0.08764260030524873
111,0.4380069524913094,0.29200463499420626,,,0.981460023174971,0.08771521035598706
112,0.4377172653534183,0.29209356272955733,,,0.9811703360370799,0.08774156779441479
113,0.4371378910776362,0.29238519666731255,,,0.9811703360370799,0.08780525742728262
114,0.4353997682502897,0.29338278352527813,,,0.9811703360370799,0.08785536418344055
115,0.43453070683661643,0.2938871473354232,,,0.9811703360370799,0.0879351974452839
116,0.4330822711471611,0.29498816101026043,,,0.9811703360370799,0.08800602816608637
117,0.43279258400927,0.29537366548042704,,,0.9811703360370799,0.08804491928565858
118,0.4325028968713789,0.29605393614911757,,,0.9811703360370799,0.0880907175739291
119,0.4322132097334878,0.2975074775672981,,,0.9808806488991889,0.0881541265295496
120,0.4316338354577057,0.29782130721567057,,,0.9808806488991889,0.08819545738695561
121,0.4313441483198146,0.29839679358717436,,,0.9808806488991889,0.08824372573036929
122,0.43018539976825027,0.3012781497261108,,,0.9808806488991889,0.08828974472634352
123,0.4287369640787949,0.3047148445542516,,,0.9803012746234068,0.08833663986634646
124,0.42670915411355737,0.30515848353014297,,,0.9803012746234068,0.08836893508121377
125,0.42178447276940906,0.3069139966273187,,,0.9803012746234068,0.08843359640411853
126,0.421494785631518,0.307286166842661,,,0.9803012746234068,0.08849140974346906
127,0.4197566628041715,0.30823229100191446,,,0.9803012746234068,0.08854929872304794
128,0.41946697566628044,0.30893962022615745,,,0.9803012746234068,0.08863279203771608
129,0.41888760139049824,0.30956968529222867,,,0.9803012746234068,0.08868854177586749
130,0.4183082271147161,0.31007086106935794,,,0.9803012746234068,0.08873505349276274
131,0.41801853997682503,0.30992268041237114,,,0.9803012746234068,0.08876298394711993
132,0.41772885283893396,0.31097692473582056,,,0.9803012746234068,0.08881889763779527
133,0.41772885283893396,0.3111111111111111,,,0.9803012746234068,0.0888958940814879
134,0.4174391657010429,0.31102957047269586,,,0.9803012746234068,0.08895665203333246
135,0.41541135573580534,0.3112654655958324,,,0.9803012746234068,0.08903857285691733
136,0.41541135573580534,0.31180691454664056,,,0.9803012746234068,0.0890713834491472
137,0.4151216685979143,0.3122004357298475,,,0.9803012746234068,0.0891089108910891
138,0.4151216685979143,0.3127455259711916,,,0.9803012746234068,0.08915586468542523
139,0.4151216685979143,0.31370402802101577,,,0.9803012746234068,0.08921462655875141
140,0.4133835457705678,0.313350900307422,,,0.9803012746234068,0.08928524313342656
141,0.4130938586326767,0.3134065934065934,,,0.9803012746234068,0.08931587837837837
142,0.41251448435689453,0.31407146007940007,,,0.9800115874855156,0.08936024090020603
143,0.41251448435689453,0.3143487858719647,,,0.9800115874855156,0.08940038582489893
144,0.41251448435689453,0.31441819386177966,,,0.9800115874855156,0.08948078398180231
145,0.41251448435689453,0.3148352863143931,,,0.9800115874855156,0.08951156268190719
146,0.4116454229432213,0.3157076205287714,,,0.9800115874855156,0.08956369797733771
147,0.4107763615295481,0.31553182020471743,,,0.9800115874855156,0.08961114642932824
148,0.40874855156431056,0.31467439785905443,,,0.9800115874855156,0.08967052773875474
149,0.40816917728852836,0.315142026392306,,,0.9800115874855156,0.08972284842859038
150,0.40816917728852836,0.3152125279642058,,,0.9800115874855156,0.08975855664632529
151,0.406720741599073,0.3151515151515151,,,0.9800115874855156,0.08980859592768589
152,0.4055619930475087,0.31496062992125984,,,0.9800115874855156,0.08985630428431034
153,0.4055619930475087,0.31538634827663886,,,0.9800115874855156,0.08991601105677227
154,0.4052723059096176,0.31558763816828334,,,0.9800115874855156,0.08995665700534475
155,0.4041135573580533,0.3156108597285068,,,0.9800115874855156,0.08999973396472372
156,0.40382387022016225,0.31567028985507245,,,0.9800115874855156,0.09004524886877828
157,0.40382387022016225,0.3157417893544734,,,0.9800115874855156,0.09009560840501744
158,0.4012166859791425,0.31527430002276347,,,0.9800115874855156,0.09017245515366368
159,0.40092699884125144,0.3154056517775752,,,0.9800115874855156,0.09022295711542565
160,0.40092699884125144,0.3164875371598445,,,0.9800115874855156,0.09026388110675311
161,0.3988991888760139,0.3173542290850426,,,0.9800115874855156,0.09030243173264288
162,0.3951332560834299,0.31757857974388826,,,0.9800115874855156,0.09035307942951766
163,0.39426419466975665,0.3176196032672112,,,0.9800115874855156,0.09041344843253067
164,0.3899188876013905,0.3185044959772835,,,0.9800115874855156,0.0904642207722751
165,0.3896292004634994,0.3183431952662722,,,0.9800115874855156,0.09051020681167563
166,0.3896292004634994,0.3184185606060606,,,0.9794322132097335,0.09051724137931035
167,0.38933951332560834,0.3186344238975818,,,0.9794322132097335,0.09054633101231922
168,0.3890498261877173,0.3193057536852116,,,0.9794322132097335,0.0905972828853935
169,0.3873117033603708,0.3191692528049654,,,0.9794322132097335,0.09067017082785808
170,0.38441483198146004,0.3189903846153846,,,0.9794322132097335,0.09071395991521558
171,0.38267670915411356,0.318236569501325,,,0.9794322132097335,0.0907602276387845
172,0.3820973348783314,0.31821471652593486,,,0.9794322132097335,0.09079922655494682
173,0.3809385863267671,0.3180938558297049,,,0.9794322132097335,0.09085290482076638
174,0.37949015063731173,0.31857976653696496,,,0.9794322132097335,0.09086755536443776
175,0.37891077636152953,0.3205882352941177,,,0.9794322132097335,0.09094087901447093
176,0.37514484356894556,0.3203067029433589,,,0.9794322132097335,0.09097758523262385
177,0.3725376593279258,0.3210986267166042,,,0.9794322132097335,0.09101187111362352
178,0.3719582850521437,0.3210802700675169,,,0.9794322132097335,0.09104863467442237
179,0.37108922363847047,0.3220211161387632,,,0.9794322132097335,0.09109769898151641
180,0.3707995365005794,0.3233956543708944,,,0.9794322132097335,0.09113698851690118
181,0.3702201622247972,0.3254392666157372,,,0.9794322132097335,0.09117385324811908
182,0.369351100811124,0.32734274711168165,,,0.9794322132097335,0.09119844630863432
183,0.3679026651216686,0.32706670100437807,,,0.9794322132097335,0.0912575238198062
184,0.3652954808806489,0.32872784150156414,,,0.9794322132097335,0.0913117454830259
185,0.3650057937427578,0.330188679245283,,,0.9794322132097335,0.0913586251621271
186,0.36326767091541134,0.3305218766473379,,,0.9794322132097335,0.0913907284768212
187,0.35979142526071844,0.3312883435582822,,,0.9794322132097335,0.09143274379360701
188,0.35921205098493625,0.3314621758887998,,,0.9794322132097335,0.09147479775980087
189,0.3589223638470452,0.33226065969428803,,,0.9794322132097335,0.09152680021656741
190,0.35805330243337197,0.33234740521645606,,,0.9794322132097335,0.09156646083847904
191,0.3574739281575898,0.33216689098250335,,,0.9794322132097335,0.0915962288686606
192,0.3571842410196987,0.33216594827586204,,,0.9794322132097335,0.09165830780491772
193,0.3571842410196987,0.3322554567502021,,,0.9794322132097335,0.09167321927279629
194,0.3571842410196987,0.3327935222672065,,,0.9794322132097335,0.09175033921302578
195,0.3560254924681344,0.3333333333333333,,,0.9794322132097335,0.09179019384264538
196,0.354577056778679,0.3336058871627146,,,0.9794322132097335,0.091815120573539
197,0.35428736964078794,0.33342420937840783,,,0.9794322132097335,0.09184505052700206
198,0.35399768250289687,0.3334242837653479,,,0.9794322132097335,0.0918799934779064
199,0.35341830822711473,0.3345215245407184,,,0.9794322132097335,0.09191496302740322
200,0.35312862108922366,0.3370196295272325,,,0.9794322132097335,0.09195496083550914
201,0.35283893395133253,0.34271243669105234,,,0.9794322132097335,0.09201251871002858
202,0.34936268829663963,0.34536082474226804,,,0.9794322132097335,0.09207265597342121
203,0.3464658169177289,0.3451659451659452,,,0.9791425260718424,0.09210060219624513
204,0.3455967555040556,0.34529667149059334,,,0.9791425260718424,0.09213072750565596
205,0.3455967555040556,0.3453966415749855,,,0.9791425260718424,0.09216338550471724
206,0.34530706836616454,0.3463102847181871,,,0.9791425260718424,0.09223128769067045
207,0.3447276940903824,0.3460308229136377,,,0.9791425260718424,0.09226149856694418
208,0.3444380069524913,0.3461426491994178,,,0.9791425260718424,0.09228668941979522
209,0.34385863267670913,0.34576172443926595,,,0.9791425260718424,0.0923345899579304
210,0.3424101969872538,0.3456140350877193,,,0.9785631517960602,0.09231778306140855
211,0.3406720741599073,0.34608593290170686,,,0.9785631517960602,0.09237079573420837
212,0.3406720741599073,0.34690265486725663,,,0.9785631517960602,0.09241628365068943
213,0.34038238702201623,0.3469146737525834,,,0.9785631517960602,0.09244410388330916
214,0.34009269988412516,0.34682422451994094,,,0.9785631517960602,0.09247194087051738
215,0.33951332560834296,0.3470535978679301,,,0.9785631517960602,0.09251752848378615
216,0.3392236384704519,0.3475808845354705,,,0.9782734646581692,0.09253068829460763
217,0.3392236384704519,0.34768408551068886,,,0.9779837775202781,0.09256415880675586
218,0.3392236384704519,0.3478906714200832,,,0.977694090382387,0.09259259259259259
219,0.3348783314020857,0.3462114405510632,,,0.977694090382387,0.0926332546522479
220,0.3331402085747393,0.3465943339361061,,,0.977694090382387,0.09266631888196371
221,0.3331402085747393,0.3474320241691843,,,0.977694090382387,0.09269940672379696
222,0.3325608342989571,0.3478787878787879,,,0.977694090382387,0.09276565334506075
223,0.3290845886442642,0.3479326186830015,,,0.977694090382387,0.09281922939413108
224,0.32734646581691773,0.34726490473263677,,,0.977694090382387,0.09286009079653322
225,0.32734646581691773,0.34930448222565685,,,0.977694090382387,0.09292400881057268
226,0.32734646581691773,0.3494124922696351,,,0.977404403244496,0.09291950097766517
227,0.32734646581691773,0.34952056913083823,,,0.977404403244496,0.09296302419132639
228,0.3235805330243337,0.3486267166042447,,,0.977404403244496,0.09300658819637787
229,0.32329084588644263,0.3501725760903671,,,0.977404403244496,0.09304506094534223
230,0.32329084588644263,0.35039246467817897,,,0.977404403244496,0.09309383881025302
231,0.32213209733487835,0.35001573811772113,,,0.977404403244496,0.09314781072276516
232,0.31923522595596754,0.34973024436686767,,,0.977404403244496,0.09319412219644238
233,0.31894553881807647,0.3495238095238095,,,0.977404403244496,0.093250787684484
234,0.31431054461181923,0.34775641025641024,,,0.977404403244496,0.09330236159504453
235,0.31402085747392816,0.3485530546623794,,,0.9768250289687138,0.09330123682244543
236,0.3128621089223638,0.34951456310679613,,,0.9768250289687138,0.09332447691796746
237,0.31257242178447275,0.34975688816855754,,,0.9768250289687138,0.0933477285939706
238,0.31170336037079954,0.34935064935064936,,,0.9768250289687138,0.09339944048971
239,0.31141367323290847,0.3492527615334633,,,0.9768250289687138,0.09345638978963998
240,0.3111239860950174,0.3498371335504886,,,0.9768250289687138,0.0934848904907125
241,0.30851680185399766,0.34998356884653303,,,0.9768250289687138,0.09351859555703469
242,0.3079374275782155,0.3497861138532412,,,0.9768250289687138,0.09354453907398674
243,0.3056199304750869,0.3511984021304927,,,0.9768250289687138,0.0935886761032473
244,0.3018539976825029,0.3519081391421817,,,0.9762456546929317,0.09358771418256547
245,0.3018539976825029,0.35250338294993233,,,0.9762456546929317,0.09368137214021627
246,0.2998261877172654,0.3516819571865443,,,0.9762456546929317,0.09370481592703815
247,0.2975086906141367,0.35207404868015085,,,0.9762456546929317,0.09374652275509068
248,0.29692931633835457,0.35418106427090534,,,0.9762456546929317,0.09377782724844168
249,0.294901506373117,0.35719298245614034,,,0.9762456546929317,0.09383266044828066
250,0.2850521436848204,0.358600583090379,,,0.9762456546929317,0.09385879403982732
251,0.28447276940903826,0.3595752471622116,,,0.9762456546929317,0.09389017357144847
252,0.2783893395133256,0.3597903406963684,,,0.9762456546929317,0.09392680955433541
253,0.2769409038238702,0.36130007558578986,,,0.9762456546929317,0.0939477572412255
254,0.27404403244495945,0.3602437166793602,,,0.9762456546929317,0.09398705934850513
255,0.27404403244495945,0.3609309423884014,,,0.9762456546929317,0.09405001116320608
256,0.2737543453070684,0.3609625668449198,,,0.9759559675550405,0.0940667318162781
257,0.2734646581691773,0.36210203298810895,,,0.9759559675550405,0.09411666107945021
258,0.2728852838933951,0.361890126776796,,,0.9759559675550405,0.09414822266934943
259,0.272305909617613,0.36237471087124135,,,0.9756662804171495,0.09417817795425312
260,0.27172653534183083,0.362862669245648,,,0.9756662804171495,0.09422560429722471
261,0.27172653534183083,0.36314363143631434,,,0.9756662804171495,0.09428099543711334
262,0.27172653534183083,0.3638479441427463,,,0.9756662804171495,0.09430211395772084
263,0.2705677867902665,0.36399064692127825,,,0.9756662804171495,0.09436023870226655
264,0.2705677867902665,0.3641325536062378,,,0.9756662804171495,0.09436817035584197
265,0.2705677867902665,0.3644166991806477,,,0.9756662804171495,0.09441049503840332
266,0.2705677867902665,0.36470128855915657,,,0.9756662804171495,0.09448200409571633
267,0.2705677867902665,0.36484375,,,0.9756662804171495,0.09451647303137453
268,0.2702780996523754,0.36473807662236124,,,0.9756662804171495,0.09453769718744737
269,0.26998841251448435,0.36592069100903024,,,0.9756662804171495,0.09458017410839652
270,0.2694090382387022,0.3659976387249115,,,0.9756662804171495,0.0946093991404253
271,0.2656431054461182,0.36504777070063693,,,0.9756662804171495,0.09465992130410343
272,0.264774044032445,0.3651618058330004,,,0.9756662804171495,0.09471848810394286
273,0.264774044032445,0.36545381847261094,,,0.9756662804171495,0.09475046418725032
274,0.26332560834298957,0.36550060313630883,,,0.9756662804171495,0.0947851293164101
275,0.2630359212050985,0.3670169765561843,,,0.9756662804171495,0.09481981981981982
276,0.2630359212050985,0.3673139158576052,,,0.9756662804171495,0.094851864368593
277,0.26274623406720743,0.3670578713071631,,,0.9756662804171495,0.09489729790651151
278,0.26216685979142523,0.36699107866991076,,,0.9756662804171495,0.09492939485329349
279,0.26187717265353416,0.36703207470564353,,,0.9756662804171495,0.09497222457208922
280,0.26187717265353416,0.3676291175274502,,,0.9753765932792584,0.0949654491609082
281,0.26187717265353416,0.36943195749897834,,,0.9753765932792584,0.0950351407039431
282,0.25869061413673233,0.36870355078447564,,,0.9753765932792584,0.09506197238770152
283,0.25869061413673233,0.3688558446922759,,,0.9753765932792584,0.09511836826939375
284,0.2581112398609502,0.3706322795341098,,,0.9753765932792584,0.0951371817693764
285,0.2563731170336037,0.3712248322147651,,,0.9753765932792584,0.09520174173664715
286,0.2563731170336037,0.37138061267310113,,,0.9753765932792584,0.09523136101368933
287,0.25608342989571264,0.37410071942446044,,,0.9753765932792584,0.09528795811518324
288,0.25550405561993045,0.37436332767402375,,,0.9753765932792584,0.09530953661505365
289,0.25550405561993045,0.37452229299363055,,,0.9753765932792584,0.09532572690467428
290,0.25463499420625724,0.3737244897959184,,,0.9753765932792584,0.0953851383891895
291,0.2540556199304751,0.3754280821917808,,,0.9753765932792584,0.09542298427093666
292,0.2540556199304751,0.37574978577549273,,,0.9753765932792584,0.09545274139592902
293,0.2540556199304751,0.37591084440634376,,,0.9753765932792584,0.0954825170858974
294,0.25318655851680183,0.37559088955737,,,0.9753765932792584,0.09552857061794247
295,0.25289687137891076,0.3753224419604471,,,0.9753765932792584,0.09558823529411764
296,0.2523174971031286,0.3751076658053402,,,0.9753765932792584,0.09561809558969699
297,0.25,0.37424111014744144,,,0.9753765932792584,0.09565884425251435
298,0.24913093858632676,0.37440139312146276,,,0.9753765932792584,0.09569146819757858
299,0.24826187717265352,0.3735832606800349,,,0.9753765932792584,0.09573227943476159
300,0.24768250289687138,0.3759894459102902,,,0.9753765932792584,0.09575950627115269
301,0.2471031286210892,0.375936535918907,,,0.9753765932792584,0.09579219892457823
302,0.2471031286210892,0.37610229276895946,,,0.9753765932792584,0.09581673306772909
303,0.24681344148319814,0.3758270842523158,,,0.9753765932792584,0.09584673631472572
304,0.24681344148319814,0.3763250883392226,,,0.9753765932792584,0.09589587308820598
305,0.2450753186558517,0.37717342844404816,,,0.9753765932792584,0.09590953113427904
306,0.24449594438006952,0.37729101475189986,,,0.9753765932792584,0.09596420224591005
307,0.24449594438006952,0.37830569251456747,,,0.9753765932792584,0.09600250912408759
308,0.24449594438006952,0.37864513234634367,,,0.9753765932792584,0.09602715112796965
309,0.24420625724217845,0.37887640449438204,,,0.9753765932792584,0.09605454597324052
