,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_ccp_alpha,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.07869725227355957,0.0035894027524187196,0.005721426010131836,0.00039484485264925864,True,0.0,,10,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': None, 'n_estimators': 10}",0.7344782946800238,0.7304874670934263,0.7349427842668703,0.7651418601122743,0.74210367244461,0.7414308157194409,0.012432661359942995,31
1,0.3889147758483887,0.021225519556729463,0.023407602310180665,0.0014502325666177873,True,0.0,,50,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': None, 'n_estimators': 50}",0.7957881615662595,0.7653116181511713,0.7595252552291785,0.8091602184797451,0.803503328552654,0.7866577163958017,0.02032401848658593,27
2,0.7781483650207519,0.029303951698383804,0.04480667114257812,0.0034865367105729626,True,0.0,,100,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': None, 'n_estimators': 100}",0.8144572526416907,0.7782315912577413,0.7714311441623194,0.8175596592756356,0.812019125735638,0.7987397546146049,0.019717582114236694,25
3,1.5862544536590577,0.09288845065611812,0.09100756645202637,0.007880637697929117,True,0.0,,200,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': None, 'n_estimators': 200}",0.8204750468871507,0.7829056859718566,0.7748286683685572,0.82409562823764,0.8176212366300399,0.8039852532190489,0.02076889557806379,23
4,0.036116838455200195,0.0022400084821327434,0.0033192157745361326,0.0002631828991033936,True,0.0,5,10,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 5, 'n_estimators': 10}",0.8742665019898449,0.8311108572754304,0.8201080439357633,0.8752091596766153,0.8711339039207984,0.8543656933596905,0.023774099785350267,8
5,0.18080706596374513,0.008597853974860143,0.009871149063110351,0.0009463456323909501,True,0.0,5,50,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 5, 'n_estimators': 50}",0.8789405791134899,0.8361909575576221,0.8185995747449883,0.8778488523311009,0.8738404400187001,0.8570840807531802,0.024928849290137483,5
6,0.36533293724060056,0.021817112174928998,0.017407035827636717,0.0017208338138912705,True,0.0,5,100,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 5, 'n_estimators': 100}",0.8779879694433008,0.8377259071797882,0.8193936633956418,0.877787350716345,0.87359650085973,0.8572982783189612,0.024221209750996717,2
7,0.7076173305511475,0.018961340847788586,0.03242621421813965,0.002538713333904543,True,0.0,5,200,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 5, 'n_estimators': 200}",0.8790343534147569,0.8379608695858034,0.8182219813749622,0.8777643214773392,0.8739592966854837,0.8573881645076691,0.02477804422416932,1
8,0.05610413551330566,0.0017966099026051183,0.004243087768554687,0.0003304297234267523,True,0.0,10,10,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 10, 'n_estimators': 10}",0.8650642697040392,0.8088977363118124,0.7975400390433722,0.8740308754362008,0.8473274795481636,0.8385720800087176,0.030331549148502713,16
9,0.27335538864135744,0.008583938179231112,0.014918994903564454,0.001163699327291663,True,0.0,10,50,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 10, 'n_estimators': 50}",0.8691663235899548,0.829575019885987,0.8155649536768019,0.8787515985001192,0.8581853190509126,0.8502486429407551,0.0239317568749594,12
10,0.5508733749389648,0.01757151107220803,0.02833895683288574,0.0024356021630174913,True,0.0,10,100,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 10, 'n_estimators': 100}",0.8669825259594711,0.8293267409708149,0.8156571756886455,0.8797047380627262,0.8618495002926139,0.8507041361948545,0.0241475567715981,10
11,1.095411729812622,0.027993028888790288,0.054812288284301756,0.0045996956622553885,True,0.0,10,200,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 10, 'n_estimators': 200}",0.8684291660948722,0.8302500189390352,0.8173337664231353,0.8802750503933936,0.8627086641982212,0.8517993332097316,0.02391099978247083,9
12,0.070672607421875,0.00330670011376758,0.005183744430541992,0.00034806928827427197,True,0.0,15,10,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 15, 'n_estimators': 10}",0.8038936919628562,0.78682636219011,0.7757495282803288,0.844334536272406,0.7903951361588015,0.8002398509729005,0.023808854749128857,24
13,0.34791789054870603,0.009997768280136436,0.019964122772216798,0.0016418620458506568,True,0.0,15,50,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 15, 'n_estimators': 50}",0.826365445313572,0.8116175593265279,0.7929808983457711,0.8616051108654659,0.8360813749339214,0.8257300777570518,0.02309217605280923,19
14,0.687473201751709,0.02201957081477404,0.038488578796386716,0.003233255845762107,True,0.0,15,100,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 15, 'n_estimators': 100}",0.835834819999085,0.81233576305373,0.8000172474205042,0.8610125820924638,0.8379162954754098,0.8294233416082385,0.021297047453348133,18
15,1.3806159019470214,0.04457180389464532,0.07510690689086914,0.005764210272657574,True,0.0,15,200,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 15, 'n_estimators': 200}",0.8377356937011117,0.8124570912482718,0.8004220449238175,0.8616227214599996,0.838044207888234,0.8300563518442869,0.021480874965567037,17
16,0.0945089340209961,0.0037842437601481437,0.0020989418029785157,0.00014313803259454616,True,0.25,,10,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': None, 'n_estimators': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
17,0.46460847854614257,0.0200032148116391,0.00553441047668457,0.0003198261317235032,True,0.25,,50,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': None, 'n_estimators': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
18,0.9212819576263428,0.04109818130571426,0.009789991378784179,0.0006353517831147909,True,0.25,,100,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': None, 'n_estimators': 100}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
19,1.8520577907562257,0.0828458271059748,0.01813087463378906,0.0012044064721913217,True,0.25,,200,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': None, 'n_estimators': 200}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
20,0.03726282119750977,0.0014375560602918845,0.002041053771972656,0.00011675359522636528,True,0.25,5,10,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 5, 'n_estimators': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
21,0.17975835800170897,0.00559165074451438,0.005458736419677734,0.0003515295663737842,True,0.25,5,50,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 5, 'n_estimators': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
22,0.35524163246154783,0.010041286126415536,0.009748411178588868,0.0006909188175364696,True,0.25,5,100,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 5, 'n_estimators': 100}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
23,0.7174057483673095,0.017184221976316676,0.018123960494995116,0.0012425518207532628,True,0.25,5,200,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 5, 'n_estimators': 200}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
24,0.05613303184509277,0.0015876579432464058,0.002028942108154297,0.000122955306791199,True,0.25,10,10,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 10, 'n_estimators': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
25,0.28091583251953123,0.010109554195657355,0.005492067337036133,0.0003410973412607212,True,0.25,10,50,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 10, 'n_estimators': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
26,0.5699316024780273,0.015385103198736661,0.009760665893554687,0.0006587098195696054,True,0.25,10,100,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 10, 'n_estimators': 100}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
