,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_ccp_alpha,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.2062082290649414,0.011830950660747968,0.013914346694946289,0.0005498486992956021,True,0.0,,10,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': None, 'n_estimators': 10}",0.7594943442512003,0.756991955068725,0.7597888804887163,0.746935003818988,0.741791809584202,0.7530003986423663,0.007302175307287382,30
1,0.9659217834472656,0.02372549980588725,0.05071744918823242,0.0022916552655081724,True,0.0,,50,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': None, 'n_estimators': 50}",0.7962050474222855,0.8145390353322184,0.7953770084378284,0.7917150102887035,0.8018762630387231,0.7999424729039518,0.007991271927739345,27
2,1.8994219303131104,0.05728109633162832,0.09667415618896484,0.0024736302425807533,True,0.0,,100,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': None, 'n_estimators': 100}",0.8031915278793574,0.8148135411613949,0.8033912076261982,0.7931930493153446,0.8049048337352639,0.8038988319435119,0.006863157583564795,26
3,3.76991286277771,0.07151862553204454,0.18623089790344238,0.005857627428841936,True,0.0,,200,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': None, 'n_estimators': 200}",0.8070238568045841,0.8174489982246612,0.8111444945558192,0.80041559699154,0.8174434655060321,0.8106952824165272,0.006488508954040718,25
4,0.08545408248901368,0.0012340499739288806,0.008894824981689453,0.00036245021292669646,True,0.0,5,10,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 5, 'n_estimators': 10}",0.8525970991275325,0.888937958062749,0.8611670881236042,0.8565711687705895,0.8700281511515071,0.8658602930471965,0.01291646994328882,7
5,0.4147336006164551,0.006346155048070952,0.02788534164428711,0.001386272928528161,True,0.0,5,50,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 5, 'n_estimators': 50}",0.8542862760847635,0.8889353437215187,0.8610323957002703,0.8586820505877781,0.8731321438751228,0.8672136419938907,0.012529753688512,3
6,0.8350411415100097,0.018893368334609625,0.05070748329162598,0.001731457203577396,True,0.0,5,100,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 5, 'n_estimators': 100}",0.8549257402717054,0.8888709907066202,0.8618848683924676,0.8581755233025747,0.8724943393446771,0.867270292403609,0.012312484864870996,2
7,1.631929063796997,0.010893695903080952,0.09631776809692383,0.0027431602819948196,True,0.0,5,200,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 5, 'n_estimators': 200}",0.8560506513566611,0.8883921640551409,0.8619493904081614,0.8591809862900229,0.8722877694616052,0.8675721923143183,0.011751442779315986,1
8,0.13538770675659179,0.006050708628076914,0.01122736930847168,0.0011335815272300633,True,0.0,10,10,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 10, 'n_estimators': 10}",0.8469419073523341,0.8761461875262943,0.8482355292543254,0.8465005122209723,0.8599641945536008,0.8555576661815053,0.0114296258093301,16
9,0.636167049407959,0.010993868479303602,0.03630819320678711,0.0011508238898668426,True,0.0,10,50,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 10, 'n_estimators': 50}",0.8515741235357913,0.8843536101639151,0.8557544079181765,0.8528101720463576,0.8645103332981043,0.8618005293924689,0.012148629357491666,11
10,1.2809886455535888,0.02120556428762123,0.06880474090576172,0.00220013970564236,True,0.0,10,100,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 10, 'n_estimators': 100}",0.8506917966437043,0.8842749788238361,0.8558393510432145,0.8554784025791138,0.8680098513017105,0.8628588760783158,0.012140551431608786,10
11,2.5389331817626952,0.04153732287174509,0.13201146125793456,0.004241299316065304,True,0.0,10,200,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 10, 'n_estimators': 200}",0.8522294629224961,0.885299800586095,0.8573218366832642,0.8570253984842984,0.8676713329041804,0.8639095663160669,0.011822924965722311,8
12,0.16740016937255858,0.002316783166613906,0.012011003494262696,0.00035445270550600274,True,0.0,15,10,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 15, 'n_estimators': 10}",0.8136872630208667,0.8295765249854602,0.815553933453253,0.8134355835206978,0.8112865620686452,0.8167079734097845,0.006575049135129607,23
13,0.8250596523284912,0.0032181522336432204,0.04450664520263672,0.0014458133277795362,True,0.0,15,50,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 15, 'n_estimators': 50}",0.8377677129630198,0.8611728497847794,0.8358996584895331,0.8312108532644017,0.8369843359178588,0.8406070820839187,0.010531724083357676,19
14,1.6439881801605225,0.019238703693399927,0.08429241180419922,0.002474908577576934,True,0.0,15,100,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 15, 'n_estimators': 100}",0.8370508223631989,0.8623788655046121,0.838857895148466,0.8368836636304553,0.847757355649286,0.8445857204592035,0.009752534356634509,18
15,3.2954627513885497,0.03729841933063049,0.16486034393310547,0.005465994591292775,True,0.0,15,200,"{'bootstrap': True, 'ccp_alpha': 0.0, 'max_depth': 15, 'n_estimators': 200}",0.8378440253267924,0.8653002912778338,0.8385018292100073,0.8365049279917269,0.8489131862043344,0.8454128520021389,0.010882674891051249,17
16,0.26981868743896487,0.005491728358271665,0.007248115539550781,0.0001579739555784423,True,0.25,,10,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': None, 'n_estimators': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
17,1.3208086013793945,0.03293269986506683,0.0212984561920166,0.0006888041803716358,True,0.25,,50,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': None, 'n_estimators': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
18,2.6735521793365478,0.054008922538285785,0.040725088119506835,0.0026117168349572666,True,0.25,,100,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': None, 'n_estimators': 100}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
19,5.521650266647339,0.1293568705974584,0.07651829719543457,0.003371737310425347,True,0.25,,200,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': None, 'n_estimators': 200}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
20,0.08708605766296387,0.0033601363256260557,0.007704973220825195,0.0002939034090073621,True,0.25,5,10,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 5, 'n_estimators': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
21,0.4313224792480469,0.009076689799823689,0.021750354766845705,0.0007133752357561381,True,0.25,5,50,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 5, 'n_estimators': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
22,0.8478490352630615,0.022234777639205006,0.039092636108398436,0.0010169580939756004,True,0.25,5,100,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 5, 'n_estimators': 100}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
23,1.6663065433502198,0.02688726423233332,0.07406320571899414,0.0028138031358846617,True,0.25,5,200,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 5, 'n_estimators': 200}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
24,0.13718481063842775,0.0038232434070685013,0.007317447662353515,0.00020983341457459946,True,0.25,10,10,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 10, 'n_estimators': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
25,0.6780039310455322,0.009815402264771058,0.02149686813354492,0.0008337375548888319,True,0.25,10,50,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 10, 'n_estimators': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
26,1.3872890949249268,0.02492506682590032,0.04056472778320312,0.0023841288102016624,True,0.25,10,100,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 10, 'n_estimators': 100}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
27,2.784908676147461,0.06978265739200691,0.07551393508911133,0.0034828451434761043,True,0.25,10,200,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 10, 'n_estimators': 200}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
28,0.23190770149230958,0.004519948921612166,0.008179378509521485,0.00015724838778496684,True,0.25,15,10,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 15, 'n_estimators': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
29,1.0827747344970704,0.05073210026987533,0.023496294021606447,0.0028995685773866393,True,0.25,15,50,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 15, 'n_estimators': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
30,2.3133864402770996,0.06340994682291198,0.04579014778137207,0.006147375776640758,True,0.25,15,100,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 15, 'n_estimators': 100}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
31,4.172405052185058,0.15716554475788258,0.07611203193664551,0.0034800301181240586,True,0.25,15,200,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 15, 'n_estimators': 200}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
32,0.27503128051757814,0.009512877222140618,0.0076961517333984375,0.0004665480122815072,True,0.5,,10,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': None, 'n_estimators': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
33,1.3912007808685303,0.03383739172760979,0.022435855865478516,0.0014431951838932947,True,0.5,,50,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': None, 'n_estimators': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
34,2.8868290901184084,0.1256717016243815,0.04398379325866699,0.0048473188632330326,True,0.5,,100,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': None, 'n_estimators': 100}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
35,5.813985967636109,0.3980323923740074,0.08130626678466797,0.0025662254633628213,True,0.5,,200,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': None, 'n_estimators': 200}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
36,0.08835234642028808,0.003962014750066414,0.007483816146850586,0.00027737456415189706,True,0.5,5,10,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': 5, 'n_estimators': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
37,0.43026037216186525,0.010358431873409277,0.02180943489074707,0.0007233239750449161,True,0.5,5,50,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': 5, 'n_estimators': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
38,0.8963646411895752,0.03933056424020441,0.04150786399841309,0.0018008225046083823,True,0.5,5,100,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': 5, 'n_estimators': 100}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
39,1.9636812686920166,0.053588432292121256,0.08310599327087402,0.007206595644180986,True,0.5,5,200,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': 5, 'n_estimators': 200}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
