,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_ccp_alpha,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
30,2.2863897323608398,0.030443991760517226,0.027799820899963378,0.0005781366641162908,True,0.25,15,100,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 15, 'n_estimators': 100}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
31,4.569374465942383,0.0550848252931866,0.052409815788269046,0.0010306399197968223,True,0.25,15,200,"{'bootstrap': True, 'ccp_alpha': 0.25, 'max_depth': 15, 'n_estimators': 200}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
32,0.31086933612823486,0.0063823018137244645,0.005792403221130371,8.2011725209426e-05,True,0.5,,10,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': None, 'n_estimators': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
33,1.5394484519958496,0.02296033168178556,0.015611815452575683,0.00032696107197514114,True,0.5,,50,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': None, 'n_estimators': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
34,3.181157088279724,0.10614263552058517,0.028433704376220705,0.00139389025607132,True,0.5,,100,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': None, 'n_estimators': 100}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
35,6.595948266983032,0.4592084176985082,0.05423197746276855,0.002697034133871875,True,0.5,,200,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': None, 'n_estimators': 200}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
36,0.09522993564605713,0.004821085389861826,0.0059109687805175785,0.00028790381994779493,True,0.5,5,10,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': 5, 'n_estimators': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
37,0.45933411121368406,0.009851895573310952,0.015615892410278321,0.00029643015991416674,True,0.5,5,50,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': 5, 'n_estimators': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
38,0.9179598331451416,0.009764121807788406,0.02843618392944336,0.001035534676209594,True,0.5,5,100,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': 5, 'n_estimators': 100}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
39,1.8328966617584228,0.02248405981435442,0.052879738807678225,0.0013107816271968505,True,0.5,5,200,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': 5, 'n_estimators': 200}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
40,0.15571269989013672,0.0033688110371028557,0.005861926078796387,0.0002138158248226105,True,0.5,10,10,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': 10, 'n_estimators': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
41,0.793648076057434,0.04397423513092638,0.016298484802246094,0.0007535729849617548,True,0.5,10,50,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': 10, 'n_estimators': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
42,1.6401557207107544,0.21460864182650483,0.032083535194396974,0.005621150318168371,True,0.5,10,100,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': 10, 'n_estimators': 100}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
43,3.1006786108016966,0.11299525086608288,0.055767273902893065,0.003926116364448334,True,0.5,10,200,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': 10, 'n_estimators': 200}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
44,0.2407773494720459,0.007196479054711246,0.006004738807678223,0.00030191794930765393,True,0.5,15,10,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': 15, 'n_estimators': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
45,1.1711525440216064,0.022946284164530616,0.016447162628173827,0.0007353192643871112,True,0.5,15,50,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': 15, 'n_estimators': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
46,2.3854496717453,0.03306823946852456,0.029147839546203612,0.001463615450937105,True,0.5,15,100,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': 15, 'n_estimators': 100}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
47,4.818829536437988,0.10782701726803243,0.05567255020141602,0.0035365217557948685,True,0.5,15,200,"{'bootstrap': True, 'ccp_alpha': 0.5, 'max_depth': 15, 'n_estimators': 200}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
48,0.3178559303283691,0.005090816951837191,0.005983090400695801,0.0002274291172122809,True,0.75,,10,"{'bootstrap': True, 'ccp_alpha': 0.75, 'max_depth': None, 'n_estimators': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
49,1.627931809425354,0.08680563762709989,0.016369271278381347,0.0007226172941966128,True,0.75,,50,"{'bootstrap': True, 'ccp_alpha': 0.75, 'max_depth': None, 'n_estimators': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
50,3.1494203329086305,0.0981587759907562,0.02838907241821289,0.0008144553928588807,True,0.75,,100,"{'bootstrap': True, 'ccp_alpha': 0.75, 'max_depth': None, 'n_estimators': 100}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
51,6.213219022750854,0.09112911194068826,0.0529803991317749,0.001890582653291045,True,0.75,,200,"{'bootstrap': True, 'ccp_alpha': 0.75, 'max_depth': None, 'n_estimators': 200}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
52,0.09506039619445801,0.0029049031994897436,0.005815982818603516,0.0002293654637114646,True,0.75,5,10,"{'bootstrap': True, 'ccp_alpha': 0.75, 'max_depth': 5, 'n_estimators': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
53,0.4599417209625244,0.007683908576937938,0.01583883762359619,0.0006317257056712124,True,0.75,5,50,"{'bootstrap': True, 'ccp_alpha': 0.75, 'max_depth': 5, 'n_estimators': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
54,0.9173521280288697,0.016306251510074518,0.028235793113708496,0.0005367302251684661,True,0.75,5,100,"{'bootstrap': True, 'ccp_alpha': 0.75, 'max_depth': 5, 'n_estimators': 100}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
55,1.8156433582305909,0.02021635778889605,0.05248327255249023,0.0011166617774334326,True,0.75,5,200,"{'bootstrap': True, 'ccp_alpha': 0.75, 'max_depth': 5, 'n_estimators': 200}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
56,0.15413954257965087,0.0028963658818383464,0.005812549591064453,0.0001357645997164755,True,0.75,10,10,"{'bootstrap': True, 'ccp_alpha': 0.75, 'max_depth': 10, 'n_estimators': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
57,0.7516047716140747,0.008460336118649754,0.015720510482788087,0.0004872201028403822,True,0.75,10,50,"{'bootstrap': True, 'ccp_alpha': 0.75, 'max_depth': 10, 'n_estimators': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
58,1.4946887731552123,0.013503697410907022,0.028084564208984374,0.0007971806893434842,True,0.75,10,100,"{'bootstrap': True, 'ccp_alpha': 0.75, 'max_depth': 10, 'n_estimators': 100}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
59,3.138382172584534,0.2450701858456435,0.05675985813140869,0.009022078882974535,True,0.75,10,200,"{'bootstrap': True, 'ccp_alpha': 0.75, 'max_depth': 10, 'n_estimators': 200}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
60,0.25034911632537843,0.010468582472004065,0.006181597709655762,0.000374125082849565,True,0.75,15,10,"{'bootstrap': True, 'ccp_alpha': 0.75, 'max_depth': 15, 'n_estimators': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
61,1.2856625080108643,0.06319461407629282,0.017951560020446778,0.002405046638621,True,0.75,15,50,"{'bootstrap': True, 'ccp_alpha': 0.75, 'max_depth': 15, 'n_estimators': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
62,2.5447659492492676,0.13079706545227945,0.030324125289916994,0.0021821567833586854,True,0.75,15,100,"{'bootstrap': True, 'ccp_alpha': 0.75, 'max_depth': 15, 'n_estimators': 100}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
63,5.090674924850464,0.2544166293889677,0.05636773109436035,0.0038214144637239446,True,0.75,15,200,"{'bootstrap': True, 'ccp_alpha': 0.75, 'max_depth': 15, 'n_estimators': 200}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,33
64,0.3667734384536743,0.013395681886820688,0.011224865913391113,0.0012992322654786467,False,0.0,,10,"{'bootstrap': False, 'ccp_alpha': 0.0, 'max_depth': None, 'n_estimators': 10}",0.7112302830294217,0.7130210521979155,0.7403209440414897,0.6913683185729539,0.7411852249975641,0.6800191833684657,0.693140074166594,0.719438617837628,0.7195097827650697,0.71182712595352,0.7121060606930623,0.018897807343648234,32
65,1.8288519382476807,0.07462829680395502,0.038573265075683594,0.0018273996807740673,False,0.0,,50,"{'bootstrap': False, 'ccp_alpha': 0.0, 'max_depth': None, 'n_estimators': 50}",0.737648426637687,0.7493676101017591,0.7754594310195798,0.7468225928019596,0.7789163594303478,0.7305757241163939,0.734838934557179,0.756342188946284,0.7704811657795043,0.7525005989690005,0.7532953032359695,0.016161436634382673,31
66,3.5579559087753294,0.2130682303490742,0.07016122341156006,0.0034972653658232526,False,0.0,,100,"{'bootstrap': False, 'ccp_alpha': 0.0, 'max_depth': None, 'n_estimators': 100}",0.7479693717737683,0.7593564866312363,0.793086299121851,0.7676433641102944,0.792674417508227,0.7401177769598821,0.7401429110872281,0.7574329670657789,0.7895476670023497,0.7596627224880013,0.7647633983748617,0.019515037947173557,29
67,7.28125147819519,0.3209663247884718,0.13811931610107422,0.010588933102402729,False,0.0,,200,"{'bootstrap': False, 'ccp_alpha': 0.0, 'max_depth': None, 'n_estimators': 200}",0.7556244306649833,0.7678235076010383,0.7941924411539955,0.7721130896300483,0.7920426579163249,0.7495784120186036,0.7450808958085223,0.761878191155833,0.7936058360907303,0.7721653309013904,0.770410479294147,0.017179110130892725,28
68,0.1277759075164795,0.010779053463518179,0.00781266689300537,0.0011380003852738216,False,0.0,5,10,"{'bootstrap': False, 'ccp_alpha': 0.0, 'max_depth': 5, 'n_estimators': 10}",0.8312820625509405,0.885027808676307,0.8792914677991155,0.8822977513975252,0.8907692380224982,0.865875352717458,0.836445231940047,0.8414424770833956,0.8808871924902891,0.8685181893360332,0.8661836772013609,0.020802384097210653,8
69,0.609690809249878,0.05665772315306422,0.020149660110473634,0.001109582484269512,False,0.0,5,50,"{'bootstrap': False, 'ccp_alpha': 0.0, 'max_depth': 5, 'n_estimators': 50}",0.8368905118821217,0.8815045523833066,0.8785598857529408,0.8801198103134227,0.8935815111312269,0.8613996051795094,0.8388871137963421,0.843680951598937,0.8846186699755431,0.8720810888097135,0.8671323700823063,0.019572524154666995,5
70,1.1887592554092408,0.042495728291350426,0.03765246868133545,0.003650898197038265,False,0.0,5,100,"{'bootstrap': False, 'ccp_alpha': 0.0, 'max_depth': 5, 'n_estimators': 100}",0.8346061799817812,0.8829580191982862,0.8794793741465919,0.879952578355631,0.890685160564372,0.8622411081741226,0.8361702539673319,0.8442100116449196,0.8835584208507169,0.8715810463022359,0.8665442153185989,0.019935151363417575,7
71,2.4880815505981446,0.11323398302020982,0.07008571624755859,0.004739060571739297,False,0.0,5,200,"{'bootstrap': False, 'ccp_alpha': 0.0, 'max_depth': 5, 'n_estimators': 200}",0.8359376248541703,0.8845383759733036,0.87893820386586,0.8793613780541424,0.8935932976907772,0.8626582349070389,0.8401913227021427,0.844826781821982,0.8838266676257612,0.8713870576324106,0.867525894512759,0.019503381032829416,4
72,0.20118415355682373,0.01436422137598142,0.008316254615783692,0.0006843041982243316,False,0.0,10,10,"{'bootstrap': False, 'ccp_alpha': 0.0, 'max_depth': 10, 'n_estimators': 10}",0.8283265146309111,0.8734734066658427,0.8680684480188408,0.8719034608378871,0.8888417426506872,0.8536682615629984,0.8425373495609065,0.8445281941417098,0.8733050999856136,0.8661014460270965,0.8610753924082493,0.017350738325875695,16
73,1.0326537847518922,0.05799425024460998,0.02631235122680664,0.0019582752163411917,False,0.0,10,50,"{'bootstrap': False, 'ccp_alpha': 0.0, 'max_depth': 10, 'n_estimators': 50}",0.8317904687325204,0.8770592839780826,0.8743395091886204,0.8750502480999938,0.8894837172608665,0.8597634422993276,0.8395048460026531,0.8434700740497447,0.8781874910084879,0.8650055259720687,0.8633654606592366,0.018232225626977683,14
74,2.0569503545761108,0.09894563953049641,0.0480881929397583,0.002070775905490212,False,0.0,10,100,"{'bootstrap': False, 'ccp_alpha': 0.0, 'max_depth': 10, 'n_estimators': 100}",0.826723387083886,0.8789807605157995,0.8755646585741665,0.8723384209534576,0.891162909111482,0.8598716275749769,0.8423940511807593,0.8434476799737243,0.8792110247925957,0.867460912442325,0.8637155432203174,0.01924542972958357,13
75,4.020445990562439,0.1369786346660667,0.0889843225479126,0.004292175935176796,False,0.0,10,200,"{'bootstrap': False, 'ccp_alpha': 0.0, 'max_depth': 10, 'n_estimators': 200}",0.8306458056989436,0.8782375478927203,0.8755082866699238,0.8729657370768169,0.8912485581108818,0.8599262778688617,0.8426922667286336,0.843568981218835,0.8795069953963458,0.8669090880986792,0.8641209544760642,0.01845899159633886,12
76,0.26643977165222166,0.007153111596251826,0.00877828598022461,0.0003855547010083552,False,0.0,15,10,"{'bootstrap': False, 'ccp_alpha': 0.0, 'max_depth': 15, 'n_estimators': 10}",0.7897635561663975,0.8438907428006427,0.8310546556929359,0.8084526725708184,0.8531874000106865,0.7871042036113807,0.8117988787869987,0.808129422830014,0.8231774205150337,0.8195480295852043,0.8176106982570113,0.020212557709799156,24
77,1.417719030380249,0.10720924642516058,0.03229360580444336,0.00336968810809572,False,0.0,15,50,"{'bootstrap': False, 'ccp_alpha': 0.0, 'max_depth': 15, 'n_estimators': 50}",0.8040858277531843,0.8537346022329337,0.8501572149773886,0.8253061993593367,0.8633977036638913,0.8256042203410625,0.8178638859035059,0.8235925323221164,0.8459004699563611,0.8399956719659322,0.8349638328475713,0.017585884055761416,22
78,2.882779049873352,0.1611874124283991,0.06178615093231201,0.005821009752926959,False,0.0,15,100,"{'bootstrap': False, 'ccp_alpha': 0.0, 'max_depth': 15, 'n_estimators': 100}",0.8028542662170585,0.8544086021505376,0.852998358951232,0.8375243389234346,0.8655782171807178,0.8290912436845451,0.822913217339104,0.8233676584754114,0.844939876756342,0.8385318690151404,0.8372207648693525,0.01747471025231669,21
79,5.656370067596436,0.1347306003290916,0.11689298152923584,0.007089802930631401,False,0.0,15,200,"{'bootstrap': False, 'ccp_alpha': 0.0, 'max_depth': 15, 'n_estimators': 200}",0.803687293241494,0.8557055164174184,0.8568567026194145,0.8358253250423968,0.8637623012393174,0.8256438139213258,0.8220059836756034,0.8244407079513898,0.8510466119982736,0.8408179984388164,0.837979225454545,0.018125498459818864,20
