,predus_fpr,predus_tpr,ispred_fpr,ispred_tpr,dockpred_fpr,dockpred_tpr,logisticregresion_fpr,logisticregresion_tpr,linearregression_fpr,linearregression_tpr,randomforest_fpr,randomforest_tpr
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.004458660463312979,0.009537632179141614,0.0,0.00020733982998133942,0.003896481535330038,0.015343147418619116,1.938548027527382e-05,0.0,1.938548027527382e-05,0.0,0.0019773189880779294,0.0018660584698320546
2,0.0045168169041388,0.009537632179141614,1.938548027527382e-05,0.00020733982998133942,0.003993408936706407,0.015343147418619116,3.877096055054764e-05,0.0,1.938548027527382e-05,0.00020733982998133942,0.0026364253174372397,0.004146796599626789
3,0.004633129785790443,0.009744972009122952,1.938548027527382e-05,0.00041467965996267884,0.003993408936706407,0.015550487248600456,3.877096055054764e-05,0.00020733982998133942,7.754192110109528e-05,0.00020733982998133942,0.003217989725695454,0.005805515239477504
4,0.0047494426674420855,0.009744972009122952,3.877096055054764e-05,0.00041467965996267884,0.004012794416981681,0.015550487248600456,7.754192110109528e-05,0.00020733982998133942,7.754192110109528e-05,0.00041467965996267884,0.003780168653678395,0.00725689404934688
5,0.004807599108267908,0.01036699149906697,7.754192110109528e-05,0.00041467965996267884,0.004012794416981681,0.015757827078581796,7.754192110109528e-05,0.0006220194899440182,9.69274013763691e-05,0.00041467965996267884,0.004245420180284966,0.008086253369272238
6,0.004904526509644277,0.01057433132904831,0.00011631288165164292,0.00041467965996267884,0.004032179897256955,0.015757827078581796,9.69274013763691e-05,0.0006220194899440182,9.69274013763691e-05,0.0008293593199253577,0.004691286226616264,0.010159651669085631
7,0.004943297470194824,0.01078167115902965,0.00015508384220219056,0.00041467965996267884,0.004032179897256955,0.015965166908563134,9.69274013763691e-05,0.0008293593199253577,0.00011631288165164292,0.0008293593199253577,0.005137152272947562,0.012647729628861704
8,0.005098381312397014,0.01078167115902965,0.000213240283028012,0.00041467965996267884,0.0041484927789085975,0.015965166908563134,0.00011631288165164292,0.0008293593199253577,0.00011631288165164292,0.0018660584698320546,0.0055248618784530384,0.0147211279286751
9,0.005214694194048658,0.011403690648973668,0.0002520112435785597,0.00041467965996267884,0.0041484927789085975,0.016172506738544475,0.00011631288165164292,0.0018660584698320546,0.00013569836192691673,0.0018660584698320546,0.006067655326160706,0.016794526228488493
